Année;Perimètre juridique;Perimètre spatial;Indicateur;Type de contrat;Collège;Sous-catégorie collège;Genre;Plage M3E;Nationalité;Ancienneté;Tranche d'âge;Valeur;Unité;Chapitre du bilan social
2018;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;Moins de 5 ans;;1291.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;Moins de 5 ans;;134.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;De 5 à moins de 10 ans;;1802.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 5 à moins de 10 ans;;50.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 5 à moins de 10 ans;;48.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 5 à moins de 10 ans;;2.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 10 à moins de 15 ans;;290.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 10 à moins de 15 ans;;9.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 10 à moins de 15 ans;;0.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;De 15 à moins de 20 ans;;1760.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 15 à moins de 20 ans;;15.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;De 20 à moins de 25 ans;;848.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 30 à moins de 35 ans;;50.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;De 30 à moins de 35 ans;;28.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;35 ans et plus;;2120.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;Française;;;8065.0;nombre;§1.1.8
2018;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;Française;;;740.0;nombre;§1.1.8
2018;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;Etrangère;;;14.0;nombre;§1.1.8
2018;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Femme;;Etrangère;;;50.0;nombre;§1.1.8
2018;EDF SA;France;Effectif;Statutaires;Exécution;Ouvriers;Homme;;;;;2053.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres Dirigeants;Homme;;;;;52.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres;Homme;;;;;180.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres Supérieurs;Homme;;;;;0.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres;Homme;;;;;99.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Statutaires;Cadre;Cadres Dirigeants;Femme;;;;;72.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Statutaires;Cadre;Cadres Supérieurs;Femme;;;;;143.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Statutaires;Cadre;Cadres;Femme;;;;;8203.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres;Femme;;;;;175.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Non statutaires CDI;Exécution;Ouvriers;Femme;;;;;9.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;Maîtrise;Femme;;;;;793.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Statutaires;;;Homme;A;;;;1935.0;nombre;§1.1.9bis
2018;EDF SA;France;Effectif;Statutaires;;;Femme;B;;;;1395.0;nombre;§1.1.9bis
2018;EDF SA;France;Effectif;Statutaires;;;Homme;C;;;;7605.0;nombre;§1.1.9bis
2018;EDF SA;France;Effectif;Statutaires;;;Femme;F;;;;3488.0;nombre;§1.1.9bis
2018;EDF SA;France;Effectif;Statutaires;;;Homme;Sans plage;;;;3365.0;nombre;§1.1.9bis
2018;EDF SA;France;Effectif;Non statutaires CDI;;;Homme;Sans plage;;;;277.0;nombre;§1.1.9bis
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;;Moins de 25 ans;2.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;Moins de 25 ans;0.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Femme;;;;Moins de 25 ans;595.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;;;Moins de 25 ans;871.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;;;De 25 à 35 ans;68.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;;;De 25 à 35 ans;129.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;;De 36 à 45 ans;5038.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;;De 36 à 45 ans;588.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;De 36 à 45 ans;4.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;;;De 36 à 45 ans;25.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;;De 46 à 55 ans;6553.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;;De 46 à 55 ans;253.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;;De 46 à 55 ans;85.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;;;De 46 à 55 ans;1.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;;De 56 à 60 ans;734.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;;De 56 à 60 ans;1016.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;;;De 56 à 60 ans;1.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;;61 ans et plus;492.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;;61 ans et plus;38.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;;61 ans et plus;20.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;Moins de 5 ans;;14.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 5 à moins de 10 ans;;4350.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 10 à moins de 15 ans;;22.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 10 à moins de 15 ans;;1.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;De 10 à moins de 15 ans;;3.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 15 à moins de 20 ans;;2457.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;De 15 à moins de 20 ans;;1680.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;De 15 à moins de 20 ans;;89.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 15 à moins de 20 ans;;0.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 15 à moins de 20 ans;;0.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 20 à moins de 25 ans;;11.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 20 à moins de 25 ans;;2.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 25 à moins de 30 ans;;0.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;De 25 à moins de 30 ans;;0.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;De 30 à moins de 35 ans;;512.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 30 à moins de 35 ans;;1193.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;35 ans et plus;;770.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;Française;;;19854.0;nombre;§1.1.8
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;Française;;;198.0;nombre;§1.1.8
2018;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;Française;;;2.0;nombre;§1.1.8
2018;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;Etrangère;;;0.0;nombre;§1.1.8
2018;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;Etrangère;;;2.0;nombre;§1.1.8
2018;EDF SA;France;Effectif;Statutaires;Exécution;Employés;Homme;;;;;604.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres Supérieurs;Homme;;;;;41.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Non statutaires CDI;Exécution;Ouvriers;Homme;;;;;2.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres Dirigeants;Homme;;;;;0.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Statutaires;Maîtrise;GF 7 à 9;Femme;;;;;4423.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Statutaires;Maîtrise;GF 10 et 11;Femme;;;;;3662.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Statutaires;Exécution;Employés;Femme;;;;;1462.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Statutaires;Exécution;Ouvriers;Femme;;;;;169.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;Maîtrise;Femme;;;;;17.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres Dirigeants;Femme;;;;;0.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Non statutaires CDD;Exécution;Employés;Femme;;;;;179.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Statutaires;;;Femme;C;;;;3284.0;nombre;§1.1.9bis
2018;EDF SA;France;Effectif;Statutaires;;;Homme;D;;;;5094.0;nombre;§1.1.9bis
2018;EDF SA;France;Effectif;Statutaires;;;Homme;H;;;;2776.0;nombre;§1.1.9bis
2018;EDF SA;France;Effectif;Statutaires;;;Homme;I;;;;0.0;nombre;§1.1.9bis
2018;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;Moins de 25 ans;1.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;;De 25 à 35 ans;1.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;De 25 à 35 ans;0.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;;De 36 à 45 ans;594.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;;De 36 à 45 ans;69.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;;De 36 à 45 ans;66.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;;De 36 à 45 ans;0.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;De 36 à 45 ans;0.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;De 46 à 55 ans;0.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;;;De 46 à 55 ans;0.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;;De 56 à 60 ans;1144.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;;De 56 à 60 ans;36.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;;;De 56 à 60 ans;4.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;61 ans et plus;2.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;61 ans et plus;2.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;;;61 ans et plus;1.0;nombre;§1.1.6
2018;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;Moins de 5 ans;;3232.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;Moins de 5 ans;;309.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;Moins de 5 ans;;0.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;De 5 à moins de 10 ans;;2113.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 5 à moins de 10 ans;;6153.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 5 à moins de 10 ans;;0.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 5 à moins de 10 ans;;0.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 10 à moins de 15 ans;;2292.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;De 10 à moins de 15 ans;;293.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 15 à moins de 20 ans;;2815.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;De 20 à moins de 25 ans;;916.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 20 à moins de 25 ans;;1614.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 20 à moins de 25 ans;;76.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 30 à moins de 35 ans;;1824.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;De 30 à moins de 35 ans;;573.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;35 ans et plus;;1127.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;35 ans et plus;;44.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;35 ans et plus;;29.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;35 ans et plus;;0.0;nombre;§1.1.7
2018;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;Française;;;37.0;nombre;§1.1.8
2018;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;Française;;;958.0;nombre;§1.1.8
2018;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;Etrangère;;;312.0;nombre;§1.1.8
2018;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;Etrangère;;;51.0;nombre;§1.1.8
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;Etrangère;;;21.0;nombre;§1.1.8
2018;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;Etrangère;;;0.0;nombre;§1.1.8
2018;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;Etrangère;;;40.0;nombre;§1.1.8
2018;EDF SA;France;Effectif;Statutaires;Maîtrise;GF 7 à 9;Homme;;;;;10529.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Statutaires;Maîtrise;GF 10 et 11;Homme;;;;;9311.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Non statutaires CDI;Exécution;Employés;Homme;;;;;0.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;Maîtrise;Homme;;;;;1030.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres Supérieurs;Femme;;;;;27.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Non statutaires CDI;Exécution;Employés;Femme;;;;;0.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres;Femme;;;;;54.0;nombre;§1.1.9
2018;EDF SA;France;Effectif;Statutaires;;;Femme;A;;;;719.0;nombre;§1.1.9bis
2018;EDF SA;France;Effectif;Statutaires;;;Homme;B;;;;3184.0;nombre;§1.1.9bis
2018;EDF SA;France;Effectif;Statutaires;;;Femme;D;;;;2387.0;nombre;§1.1.9bis
2018;EDF SA;France;Effectif;Statutaires;;;Homme;E;;;;3659.0;nombre;§1.1.9bis
2018;EDF SA;France;Effectif;Statutaires;;;Femme;H;;;;1538.0;nombre;§1.1.9bis
2018;EDF SA;France;Effectif;Statutaires;;;Femme;I;;;;13.0;nombre;§1.1.9bis
2018;EDF SA;France;Effectif;Statutaires;;;Femme;Sans plage;;;;1526.0;nombre;§1.1.9bis
2018;EDF SA;France;Effectif;Non statutaires CDD;;;Homme;Sans plage;;;;2160.0;nombre;§1.1.9bis
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;;Moins de 25 ans;0.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;Moins de 25 ans;0.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;;De 25 à 35 ans;785.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;;De 25 à 35 ans;32.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;;De 25 à 35 ans;0.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;De 25 à 35 ans;1.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;;;De 25 à 35 ans;36.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;;De 36 à 45 ans;5129.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;;De 36 à 45 ans;5430.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;De 36 à 45 ans;4.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;De 36 à 45 ans;0.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;;De 46 à 55 ans;6496.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;;De 46 à 55 ans;79.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;;;De 46 à 55 ans;0.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Femme;;;;De 46 à 55 ans;4.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;;De 56 à 60 ans;1114.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;;De 56 à 60 ans;952.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Femme;;;;De 56 à 60 ans;26.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;;61 ans et plus;100.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;;61 ans et plus;64.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;;61 ans et plus;27.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Femme;;;;61 ans et plus;6.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;Moins de 5 ans;;3164.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;Moins de 5 ans;;1.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 5 à moins de 10 ans;;4146.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;De 5 à moins de 10 ans;;1453.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 5 à moins de 10 ans;;56.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 10 à moins de 15 ans;;1228.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;De 10 à moins de 15 ans;;283.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 10 à moins de 15 ans;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 15 à moins de 20 ans;;3151.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;De 15 à moins de 20 ans;;1952.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;De 20 à moins de 25 ans;;54.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;De 25 à moins de 30 ans;;487.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 25 à moins de 30 ans;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 25 à moins de 30 ans;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 30 à moins de 35 ans;;2148.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;De 30 à moins de 35 ans;;42.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;35 ans et plus;;739.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;Française;;;241.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;Française;;;12.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;Française;;;36.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;Française;;;1030.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;Etrangère;;;322.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;Etrangère;;;0.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;Etrangère;;;0.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Statutaires;Cadre;Cadres Supérieurs;Homme;;;;;339.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;GF 10 et 11;Homme;;;;;9304.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Statutaires;Exécution;Employés;Homme;;;;;678.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Statutaires;Exécution;Ouvriers;Homme;;;;;2133.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres Supérieurs;Homme;;;;;44.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres;Homme;;;;;162.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;Maîtrise;Homme;;;;;2.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;Ouvriers;Homme;;;;;2.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Statutaires;;;Homme;A;;;;2002.0;nombre;§1.1.9bis
2017;EDF SA;France;Effectif;Statutaires;;;Femme;B;;;;1348.0;nombre;§1.1.9bis
2017;EDF SA;France;Effectif;Statutaires;;;Femme;F;;;;3570.0;nombre;§1.1.9bis
2017;EDF SA;France;Effectif;Statutaires;;;Femme;G;;;;3486.0;nombre;§1.1.9bis
2017;EDF SA;France;Effectif;Statutaires;;;Femme;I;;;;30.0;nombre;§1.1.9bis
2017;EDF SA;France;Effectif;Non statutaires CDD;;;Homme;Sans plage;;;;2166.0;nombre;§1.1.9bis
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;;Moins de 25 ans;1103.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;;Moins de 25 ans;235.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;;;Moins de 25 ans;12.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;;;Moins de 25 ans;903.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;;De 25 à 35 ans;5673.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;;De 36 à 45 ans;62.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;;De 36 à 45 ans;1.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;;;De 36 à 45 ans;1.0;nombre;§1.1.6
